,GeoFips,GeoName,LineCode,Description,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
107,39000,Ohio,3,Per capita personal income (dollars) 2/,772,664,563,403,387,457,519,597,651,565,620,664,828,1032,1273,1330,1361,1324,1411,1541,1456,1611.0,1841.0,1923.0,2031.0,1974.0,2098.0,2193.0,2256.0,2194.0,2331.0,2410.0,2426.0,2539.0,2630.0,2781.0,2970.0,3200.0,3325.0,3633.0,3957.0,4137.0,4376.0,4743.0,5252.0,5752.0,6143.0,6752.0,7464.0,8231.0,9088.0,9924.0,10813.0,11349.0,12026.0,13286.0,14106.0,14771.0,15436.0,16508.0,17703.0,18683.0,18973.0,20056.0,20752.0,21816.0,22771.0,23762.0,25078.0,26454.0,27277.0,28671.0,29378.0,29773.0,30574.0,31690.0,32577.0,34156.0,35520.0,36596.0,35532.0,36575.0,39067.0,40632.0,41098.0,42755.0,44405.0,45226.0,46829.0,48747.0,50199.0
108,40000,Oklahoma,1,Personal income (millions of dollars),1065.6,876,706.3,511.4,525.5,598.9,707.4,761.9,874.5,802.8,811.9,869.2,986.4,1423.4,1766.6,1983.3,2002.3,2046.2,2199.4,2390.6,2484.8,2593.9,2915.6,3192.0,3312.3,3322.5,3510.1,3732.4,3905.3,4208.2,4392.3,4611.8,4774.2,4985.2,5151.2,5519.0,5913.4,6343.0,6929.4,7589.4,8454.8,9325.6,10163.6,11153.4,12652.9,14079.6,15735.7,17348.7,19295.9,21896.0,25414.8,29278.8,34204.1,38175.8,39077.2,41927.0,43605.5,43881.5,43753.6,45620.3,48521.2,51121.3,52677.5,56033.9,58247.0,60818.0,63426.7,67223.0,71074.7,74885.4,76914.5,83238.0,88286.9,90204.4,94319.8,101746.7,111113.4,123473.5,127864.1,141505.9,131371.0,137392.8,147889.5,158353.9,166063.4,176621.9,172770.1,164463.4,172169.5,180633.6,187327.5
109,40000,Oklahoma,2,Population (persons) 1/,2372000,2401000,2403000,2394000,2392000,2391000,2386000,2365000,2334000,2324000,2333000,2325000,2262000,2228000,2203000,2056000,2025000,2131000,2133000,2089000,2105000,2229000.0,2210000.0,2219000.0,2182000.0,2209000.0,2250000.0,2273000.0,2282000.0,2267000.0,2289000.0,2336000.0,2380000.0,2427000.0,2439000.0,2446000.0,2440000.0,2454000.0,2489000.0,2503000.0,2535000.0,2566485.0,2617944.0,2657448.0,2694182.0,2732454.0,2771858.0,2823396.0,2865935.0,2913056.0,2970080.0,3040758.0,3096159.0,3206129.0,3290404.0,3285535.0,3271333.0,3252735.0,3210124.0,3167064.0,3150304.0,3148825.0,3175440.0,3220517.0,3252285.0,3280940.0,3308208.0,3340129.0,3372917.0,3405194.0,3437147.0,3454365.0,3467100.0,3489080.0,3504892.0,3525233.0,3548597.0,3594090.0,3634349.0,3668976.0,3717572.0,3759944.0,3788379.0,3818814.0,3853214.0,3878187.0,3909500.0,3926331.0,3931316.0,3940235.0,3956971.0
110,40000,Oklahoma,3,Per capita personal income (dollars) 2/,449,365,294,214,220,250,296,322,375,345,348,374,436,639,802,965,989,960,1031,1144,1180,1164.0,1319.0,1438.0,1518.0,1504.0,1560.0,1642.0,1711.0,1856.0,1919.0,1974.0,2006.0,2054.0,2112.0,2256.0,2424.0,2585.0,2784.0,3032.0,3335.0,3634.0,3882.0,4197.0,4696.0,5153.0,5677.0,6145.0,6733.0,7517.0,8557.0,9629.0,11047.0,11907.0,11876.0,12761.0,13330.0,13491.0,13630.0,14405.0,15402.0,16235.0,16589.0,17399.0,17910.0,18537.0,19173.0,20126.0,21072.0,21992.0,22377.0,24096.0,25464.0,25853.0,26911.0,28862.0,31312.0,34355.0,35182.0,38568.0,35338.0,36541.0,39038.0,41467.0,43097.0,45542.0,44192.0,41887.0,43794.0,45843.0,47341.0
111,41000,Oregon,1,Personal income (millions of dollars),630.4,578.3,486.4,366.8,349.3,430.2,459.9,560.2,582.7,566.7,616.8,663.8,880.4,1277.4,1723.3,1751.2,1728.6,1865.8,2066.7,2355.5,2348.7,2596.9,2918.6,3102.0,3159.4,3136.5,3397.3,3643.9,3651.9,3748.6,4053.7,4191.8,4350.8,4621.5,4866.7,5236.3,5680.9,6118.4,6487.2,7062.6,7832.2,8537.1,9382.8,10511.4,11845.4,13431.8,14919.7,16821.7,18812.4,21563.4,24392.3,27030.4,29169.6,30006.2,31906.1,34585.0,36320.8,38221.7,40194.5,43775.8,48095.1,51940.7,54674.3,58477.0,62590.8,67029.8,72165.9,77845.0,82657.4,87373.7,90929.6,97954.6,100698.4,101954.3,105567.7,111503.1,117413.6,128145.4,134019.6,139695.9,135132.2,138618.0,146432.2,154408.5,156977.1,168408.8,181367.0,190534.2,202051.5,215365.4,224346.4
112,41000,Oregon,2,Population (persons) 1/,947000,956000,966000,972000,978000,985000,1001000,1025000,1048000,1067000,1081000,1086000,1070000,1128000,1228000,1249000,1260000,1342000,1364000,1405000,1431000,1532000.0,1556000.0,1582000.0,1601000.0,1626000.0,1659000.0,1698000.0,1712000.0,1718000.0,1746000.0,1772000.0,1787000.0,1818000.0,1853000.0,1888000.0,1937000.0,1969000.0,1979000.0,2004000.0,2062000.0,2100388.0,2149890.0,2195219.0,2238878.0,2280956.0,2324622.0,2372155.0,2439355.0,2509609.0,2578312.0,2641218.0,2667985.0,2664919.0,2653071.0,2666589.0,2672648.0,2683526.0,2700996.0,2741297.0,2790579.0,2860375.0,2928507.0,2991755.0,3060367.0,3121264.0,3184369.0,3247111.0,3304310.0,3352449.0,3393941.0,3429708.0,3467937.0,3513424.0,3547376.0,3569463.0,3613202.0,3670883.0,3722417.0,3768748.0,3808600.0,3837491.0,3872036.0,3899001.0,3922468.0,3963244.0,4015792.0,4089976.0,4143625.0,4181886.0,4217737.0
113,41000,Oregon,3,Per capita personal income (dollars) 2/,666,605,504,377,357,437,459,547,556,531,571,611,823,1132,1403,1402,1372,1390,1515,1676,1641,1695.0,1876.0,1961.0,1973.0,1929.0,2048.0,2146.0,2133.0,2182.0,2322.0,2366.0,2435.0,2542.0,2626.0,2773.0,2933.0,3107.0,3278.0,3524.0,3798.0,4065.0,4364.0,4788.0,5291.0,5889.0,6418.0,7091.0,7712.0,8592.0,9461.0,10234.0,10933.0,11260.0,12026.0,12970.0,13590.0,14243.0,14881.0,15969.0,17235.0,18159.0,18670.0,19546.0,20452.0,21475.0,22663.0,23974.0,25015.0,26063.0,26792.0,28561.0,29037.0,29019.0,29759.0,31238.0,32496.0,34909.0,36003.0,37067.0,35481.0,36122.0,37818.0,39602.0,40020.0,42493.0,45163.0,46586.0,48762.0,51500.0,53191.0
114,42000,Pennsylvania,1,Personal income (millions of dollars),7545,6915.9,5869.1,4442.9,4137,4770.6,5120.2,5937.4,6299.4,5674.8,6028.8,6518.9,7793.6,9375.2,11014.1,11762.5,11983,12895.7,14060.4,14779.8,14575.5,16307.3,17977.8,18876.1,20291.8,19846.0,21033.3,22725.6,23920.4,24046.8,25239.8,26118.7,26685.5,27845.4,28908.3,30915.2,33158.5,35757.2,38299.2,41637.9,45346.1,48843.7,51835.5,56579.8,62032.9,68133.2,74472.7,81283.2,89174.1,98272.0,108706.1,119088.4,131482.1,140474.1,147180.8,158975.3,168415.8,177108.1,187611.1,203157.6,220029.7,232898.7,242566.3,256051.9,265789.4,275144.9,287676.4,302375.6,317520.1,334639.5,348920.1,373357.1,388047.1,395409.4,408889.7,432741.6,451950.4,475815.3,505303.6,523556.7,511617.9,534469.9,563434.9,587521.9,592972.7,619387.1,644445.8,662352.9,681658.5,717255.3,742924.3
115,42000,Pennsylvania,2,Population (persons) 1/,9723000,9649000,9707000,9764000,9784000,9795000,9774000,9767000,9790000,9952000,9901000,9896000,9918000,9714000,9424000,9247000,9180000,9880000,10201000,10287000,10390000,10507000.0,10461000.0,10503000.0,10662000.0,10817000.0,10939000.0,10972000.0,10954000.0,11058000.0,11234000.0,11329000.0,11392000.0,11355000.0,11424000.0,11519000.0,11620000.0,11664000.0,11681000.0,11741000.0,11741000.0,11811561.0,11884354.0,11904541.0,11885202.0,11863936.0,11897778.0,11887478.0,11881857.0,11864774.0,11873563.0,11868305.0,11858569.0,11845146.0,11837726.0,11815175.0,11770865.0,11782754.0,11810869.0,11845755.0,11865992.0,11903299.0,11982164.0,12049450.0,12119724.0,12166050.0,12198403.0,12220464.0,12227814.0,12245672.0,12263805.0,12284173.0,12298970.0,12331031.0,12374658.0,12410722.0,12449990.0,12510809.0,12563937.0,12612285.0,12666858.0,12711160.0,12745815.0,12767118.0,12776309.0,12788313.0,12784826.0,12782275.0,12787641.0,12800922.0,12801989.0
116,42000,Pennsylvania,3,Per capita personal income (dollars) 2/,776,717,605,455,423,487,524,608,643,570,609,659,786,965,1169,1272,1305,1305,1378,1437,1403,1552.0,1719.0,1797.0,1903.0,1835.0,1923.0,2071.0,2184.0,2175.0,2247.0,2305.0,2342.0,2452.0,2530.0,2684.0,2854.0,3066.0,3279.0,3546.0,3862.0,4135.0,4362.0,4753.0,5219.0,5743.0,6259.0,6838.0,7505.0,8283.0,9155.0,10034.0,11088.0,11859.0,12433.0,13455.0,14308.0,15031.0,15885.0,17150.0,18543.0,19566.0,20244.0,21250.0,21930.0,22616.0,23583.0,24743.0,25967.0,27327.0,28451.0,30393.0,31551.0,32066.0,33043.0,34868.0,36301.0,38032.0,40219.0,41512.0,40390.0,42047.0,44205.0,46018.0,46412.0,48434.0,50407.0,51818.0,53306.0,56032.0,58032.0
117,44000,Rhode Island,1,Personal income (millions of dollars),602.8,545.2,489.1,395.1,383.8,411,444,494.8,514.9,474.3,513.1,551.3,712.9,925.3,1081.8,1109.9,1109.5,1110.2,1166.7,1155.2,1132.3,1258.6,1394.7,1471.3,1573.3,1576.1,1679.1,1748.4,1795.3,1885.2,1985.6,2015.7,2107.9,2266.9,2368.1,2521.8,2722.8,2973.2,3223.2,3522.1,3741.8,4093.0,4336.6,4722.0,5044.6,5288.9,5742.4,6272.4,6864.9,7531.2,8363.2,9390.6,10463.8,11271.0,12185.4,13381.3,14413.8,15452.7,16547.2,18239.3,19852.5,20438.1,20636.1,21597.1,22514.8,23091.0,24324.3,25172.1,26633.8,28410.4,29751.4,32048.9,33733.6,35133.4,36974.0,38907.8,39747.5,41711.7,43394.6,44051.5,42952.6,45261.0,47067.0,48810.3,48772.6,50863.3,52739.2,53530.2,55574.7,57603.7,59707.2
118,44000,Rhode Island,2,Population (persons) 1/,684000,686000,681000,677000,675000,675000,678000,686000,694000,694000,701000,719000,744000,778000,868000,846000,842000,790000,784000,787000,801000,786000.0,784000.0,802000.0,815000.0,816000.0,823000.0,840000.0,851000.0,858000.0,857000.0,855000.0,858000.0,871000.0,876000.0,885000.0,893000.0,899000.0,909000.0,922000.0,932000.0,950561.0,963974.0,976365.0,978010.0,953503.0,946339.0,950321.0,955128.0,957237.0,956643.0,948773.0,953012.0,954170.0,956382.0,961895.0,968956.0,977340.0,989605.0,996407.0,1000666.0,1005995.0,1010649.0,1012581.0,1015112.0,1015960.0,1017002.0,1020893.0,1025353.0,1031155.0,1040402.0,1050268.0,1057142.0,1065995.0,1071342.0,1074579.0,1067916.0,1063096.0,1057315.0,1055003.0,1053646.0,1053959.0,1053649.0,1054621.0,1055081.0,1055936.0,1056065.0,1056770.0,1055673.0,1058287.0,1059361.0
119,44000,Rhode Island,3,Per capita personal income (dollars) 2/,881,795,718,584,569,609,655,721,742,683,732,767,958,1189,1246,1312,1318,1405,1488,1468,1414,1601.0,1779.0,1835.0,1930.0,1931.0,2040.0,2081.0,2110.0,2197.0,2317.0,2358.0,2457.0,2603.0,2703.0,2849.0,3049.0,3307.0,3546.0,3820.0,4015.0,4306.0,4499.0,4836.0,5158.0,5547.0,6068.0,6600.0,7187.0,7868.0,8742.0,9898.0,10980.0,11812.0,12741.0,13911.0,14876.0,15811.0,16721.0,18305.0,19839.0,20316.0,20419.0,21329.0,22180.0,22728.0,23918.0,24657.0,25975.0,27552.0,28596.0,30515.0,31910.0,32958.0,34512.0,36207.0,37220.0,39236.0,41042.0,41755.0,40766.0,42944.0,44670.0,46282.0,46226.0,48169.0,49939.0,50655.0,52644.0,54431.0,56361.0
120,45000,South Carolina,1,Personal income (millions of dollars),464.7,417.2,355.8,273.5,301.7,364.6,402.8,456,488.7,455.7,514.5,597.9,814.3,1170.3,1332.6,1468.8,1482.6,1538.5,1602.9,1848.7,1795,1992.4,2509.1,2696.2,2778.2,2633.6,2798.1,2910.7,3041.1,3150.8,3400.1,3570.1,3748.4,4018.4,4252.0,4567.3,5047.7,5672.0,6120.6,6796.3,7604.4,8380.4,9180.9,10308.9,11692.3,13234.6,14394.3,16096.3,17592.5,19879.1,22283.5,24966.9,28120.4,29894.4,32447.3,36183.2,38709.7,41372.2,44371.6,48237.2,52509.2,56399.8,58892.8,62693.5,65908.0,69909.2,74092.1,78791.9,83865.3,89936.1,94554.2,101217.4,104660.8,107536.4,111169.9,117509.6,124566.6,134622.6,143383.7,149285.9,145622.1,150462.9,159187.4,167797.5,170227.2,181483.1,192966.8,201138.8,212034.1,223256.9,233948.4
121,45000,South Carolina,2,Population (persons) 1/,1739000,1745000,1753000,1748000,1752000,1760000,1769000,1781000,1802000,1834000,1872000,1902000,1963000,2017000,1974000,1950000,1921000,1944000,1996000,1996000,2029000,2113000.0,2167000.0,2178000.0,2181000.0,2176000.0,2200000.0,2229000.0,2274000.0,2304000.0,2348000.0,2392000.0,2409000.0,2423000.0,2460000.0,2475000.0,2494000.0,2520000.0,2533000.0,2559000.0,2570000.0,2598210.0,2661836.0,2718404.0,2775442.0,2843199.0,2900158.0,2941407.0,2988979.0,3041068.0,3086885.0,3134502.0,3179255.0,3207611.0,3234068.0,3271864.0,3303211.0,3342759.0,3380507.0,3412097.0,3456777.0,3501155.0,3570404.0,3620464.0,3663314.0,3705397.0,3748582.0,3796200.0,3859696.0,3919235.0,3974682.0,4024223.0,4064995.0,4107795.0,4150297.0,4210921.0,4270150.0,4357847.0,4444110.0,4528996.0,4589872.0,4635649.0,4671994.0,4717354.0,4764080.0,4823617.0,4891938.0,4957968.0,5021268.0,5084156.0,5148714.0
122,45000,South Carolina,3,Per capita personal income (dollars) 2/,267,239,203,156,172,207,228,256,271,248,275,314,415,580,675,753,772,791,803,926,885,943.0,1158.0,1238.0,1274.0,1210.0,1272.0,1306.0,1337.0,1368.0,1448.0,1493.0,1556.0,1658.0,1728.0,1845.0,2024.0,2251.0,2416.0,2656.0,2959.0,3225.0,3449.0,3792.0,4213.0,4655.0,4963.0,5472.0,5886.0,6537.0,7219.0,7965.0,8845.0,9320.0,10033.0,11059.0,11719.0,12377.0,13126.0,14137.0,15190.0,16109.0,16495.0,17316.0,17991.0,18867.0,19765.0,20755.0,21728.0,22947.0,23789.0,25152.0,25747.0,26179.0,26786.0,27906.0,29171.0,30892.0,32264.0,32962.0,31727.0,32458.0,34073.0,35570.0,35731.0,37624.0,39446.0,40569.0,42227.0,43912.0,45438.0
123,46000,South Dakota,1,Personal income (millions of dollars),286.2,247.3,167.8,130.9,93.9,129.3,205.6,164.9,210.5,205.8,219.9,228.9,288,450.8,500.9,548.6,620.8,659.3,752.2,920.1,707.6,850.2,995.7,883.5,960.8,988.1,922.3,987.4,1156.9,1188.0,1080.9,1324.8,1333.0,1518.9,1473.1,1445.2,1625.9,1758.0,1786.1,1914.3,2076.4,2257.4,2473.1,2855.4,3605.3,3612.0,3972.0,3932.8,4462.6,5142.5,5664.9,5712.8,6651.8,7010.2,7270.6,8272.3,8480.6,8847.5,9335.7,9747.5,10492.4,11484.6,11966.6,12941.8,13531.0,14587.9,14883.5,16445.0,16805.8,18150.1,19005.9,20280.9,20948.1,20939.8,22890.6,24579.0,26112.5,27544.6,30604.7,32691.3,31794.6,33596.2,36741.9,37659.4,38108.6,39872.2,41570.7,42049.0,43457.3,46248.9,47738.1
124,46000,South Dakota,2,Population (persons) 1/,690000,693000,694000,692000,690000,682000,674000,666000,656000,649000,645000,641000,613000,597000,587000,562000,573000,588000,600000,612000,631000,655000.0,655000.0,651000.0,648000.0,655000.0,663000.0,670000.0,666000.0,656000.0,667000.0,683000.0,693000.0,705000.0,708000.0,701000.0,692000.0,683000.0,671000.0,669000.0,668000.0,666641.0,671382.0,677389.0,678939.0,679877.0,681420.0,686843.0,688992.0,689293.0,689018.0,690851.0,689584.0,690597.0,693009.0,697250.0,698404.0,696036.0,696034.0,698160.0,696698.0,697101.0,703669.0,712801.0,722159.0,730790.0,737925.0,742213.0,744223.0,746058.0,750412.0,755844.0,757972.0,760020.0,763729.0,770396.0,775493.0,783033.0,791623.0,799124.0,807067.0,816166.0,823579.0,833566.0,842316.0,849129.0,853988.0,862996.0,872868.0,878698.0,884659.0
125,46000,South Dakota,3,Per capita personal income (dollars) 2/,415,357,242,189,136,190,305,248,321,317,341,357,470,755,853,976,1083,1121,1254,1503,1121,1298.0,1520.0,1357.0,1483.0,1509.0,1391.0,1474.0,1737.0,1811.0,1621.0,1940.0,1924.0,2154.0,2081.0,2062.0,2350.0,2574.0,2662.0,2861.0,3108.0,3386.0,3684.0,4215.0,5310.0,5313.0,5829.0,5726.0,6477.0,7460.0,8222.0,8269.0,9646.0,10151.0,10491.0,11864.0,12143.0,12711.0,13413.0,13962.0,15060.0,16475.0,17006.0,18156.0,18737.0,19962.0,20169.0,22157.0,22582.0,24328.0,25327.0,26832.0,27637.0,27552.0,29972.0,31904.0,33672.0,35177.0,38661.0,40909.0,39395.0,41163.0,44612.0,45179.0,45243.0,46957.0,48678.0,48724.0,49787.0,52633.0,53962.0
126,47000,Tennessee,1,Personal income (millions of dollars),971.2,841.9,724.9,526.2,552.6,674.5,735.1,844.4,927.9,840.9,891.1,994.8,1311.2,1684.7,2189.4,2528.3,2662.4,2708.3,2839.5,3118.1,3104.1,3448.3,3844.1,4021.5,4313.6,4368.1,4612.1,4945.7,5175.1,5389.6,5775.7,5931.0,6277.8,6667.6,7071.8,7604.2,8286.5,9123.2,9769.9,10893.8,11815.6,12849.4,14188.1,15970.6,18141.7,20073.6,21893.6,24519.7,27175.8,30979.3,34543.7,38078.0,42383.3,45046.2,48057.1,53481.4,57207.5,61216.4,65941.0,71646.0,76927.8,81783.9,86008.9,94052.9,100091.8,106496.6,114364.9,120799.0,127953.0,140037.0,145564.6,154419.5,158356.8,162839.3,169454.8,179482.4,187942.3,200305.1,209963.6,217598.6,216041.8,226586.6,240717.7,253613.1,256016.1,266873.5,280955.2,289936.0,303460.7,319689.7,332472.7
127,47000,Tennessee,2,Population (persons) 1/,2604000,2619000,2657000,2711000,2747000,2784000,2798000,2791000,2795000,2821000,2874000,2935000,2976000,2953000,2939000,2877000,2875000,3077000,3168000,3216000,3236000,3315000.0,3372000.0,3352000.0,3319000.0,3359000.0,3415000.0,3415000.0,3434000.0,3471000.0,3522000.0,3575000.0,3622000.0,3673000.0,3718000.0,3771000.0,3798000.0,3822000.0,3859000.0,3878000.0,3897000.0,3936975.0,4010238.0,4088445.0,4138417.0,4201621.0,4260829.0,4329160.0,4401939.0,4461639.0,4533297.0,4600252.0,4627662.0,4646043.0,4659757.0,4686743.0,4715292.0,4738708.0,4782939.0,4822438.0,4854432.0,4894492.0,4966587.0,5049742.0,5137584.0,5231438.0,5326936.0,5416643.0,5499233.0,5570045.0,5638706.0,5703719.0,5750789.0,5795918.0,5847812.0,5910809.0,5991057.0,6088766.0,6175727.0,6247411.0,6306019.0,6355311.0,6399291.0,6453898.0,6494340.0,6541223.0,6591170.0,6646010.0,6708799.0,6771631.0,6829174.0
128,47000,Tennessee,3,Per capita personal income (dollars) 2/,373,321,273,194,201,242,263,303,332,298,310,339,441,570,745,879,926,880,896,970,959,1040.0,1140.0,1200.0,1300.0,1300.0,1351.0,1448.0,1507.0,1553.0,1640.0,1659.0,1733.0,1815.0,1902.0,2016.0,2182.0,2387.0,2532.0,2809.0,3032.0,3264.0,3538.0,3906.0,4384.0,4778.0,5138.0,5664.0,6174.0,6943.0,7620.0,8277.0,9159.0,9696.0,10313.0,11411.0,12132.0,12918.0,13787.0,14857.0,15847.0,16709.0,17318.0,18625.0,19482.0,20357.0,21469.0,22301.0,23267.0,25141.0,25815.0,27073.0,27537.0,28096.0,28977.0,30365.0,31370.0,32897.0,33998.0,34830.0,34260.0,35653.0,37616.0,39296.0,39421.0,40799.0,42626.0,43626.0,45233.0,47210.0,48684.0
129,48000,Texas,1,Personal income (millions of dollars),2728.7,2381.2,2038.5,1560.7,1530,1763.9,1989.8,2301.7,2613.6,2545.6,2653.3,2817.3,3553.7,5023.5,6739,7329.1,7380.7,7637.2,8518.1,9312.5,10054.4,10827.6,12357.8,13356.1,13679.2,14086.2,15169.9,16223.5,17355.1,17896.0,18929.4,19437.8,20546.0,21582.3,22539.1,24171.3,26016.7,28468.5,31101.0,34653.9,38575.0,42497.0,46116.2,51173.4,58113.0,65532.3,74746.7,84227.6,93978.6,108293.3,124677.5,143140.3,168292.4,185542.6,198083.6,216833.9,233562.0,238934.1,243559.4,258240.4,275917.1,297726.3,311370.4,336646.0,356399.2,376613.6,402805.3,433164.9,472178.4,514064.0,541440.2,589275.4,625492.9,633035.7,655908.0,687220.2,745858.7,820949.9,873354.0,954649.8,910498.6,966149.7,1057757.5,1132222.1,1159721.6,1248709.9,1278809.8,1278552.1,1369329.5,1463962.2,1531346.5
130,48000,Texas,2,Population (persons) 1/,5762000,5844000,5907000,5961000,6014000,6053000,6123000,6192000,6250000,6301000,6360000,6425000,6599000,6770000,6944000,6861000,6822000,7199000,7384000,7626000,7623000,7776000.0,8111000.0,8314000.0,8336000.0,8382000.0,8660000.0,8830000.0,9070000.0,9252000.0,9405000.0,9624000.0,9820000.0,10053000.0,10159000.0,10270000.0,10378000.0,10492000.0,10599000.0,10819000.0,11045000.0,11236772.0,11509640.0,11758760.0,12018970.0,12267865.0,12568182.0,12903268.0,13191790.0,13497726.0,13887312.0,14338208.0,14746318.0,15331408.0,15751674.0,16007088.0,16272722.0,16561103.0,16621767.0,16667040.0,16806729.0,17056755.0,17398005.0,17759738.0,18161612.0,18564062.0,18958751.0,19340342.0,19740317.0,20157531.0,20558220.0,20944499.0,21319622.0,21690325.0,22030931.0,22394023.0,22778123.0,23359580.0,23831983.0,24309039.0,24801761.0,25241971.0,25645629.0,26084481.0,26480266.0,26964333.0,27470056.0,27914410.0,28295273.0,28628666.0,28995881.0
131,48000,Texas,3,Per capita personal income (dollars) 2/,474,407,345,262,254,291,325,372,418,404,417,438,539,742,970,1068,1082,1061,1154,1221,1319,1392.0,1524.0,1606.0,1641.0,1681.0,1752.0,1837.0,1913.0,1934.0,2013.0,2020.0,2092.0,2147.0,2219.0,2354.0,2507.0,2713.0,2934.0,3203.0,3493.0,3782.0,4007.0,4352.0,4835.0,5342.0,5947.0,6528.0,7124.0,8023.0,8978.0,9983.0,11413.0,12102.0,12575.0,13546.0,14353.0,14427.0,14653.0,15494.0,16417.0,17455.0,17897.0,18956.0,19624.0,20287.0,21246.0,22397.0,23919.0,25502.0,26337.0,28135.0,29339.0,29185.0,29772.0,30688.0,32745.0,35144.0,36646.0,39271.0,36711.0,38276.0,41245.0,43406.0,43796.0,46310.0,46553.0,45803.0,48394.0,51136.0,52813.0
132,49000,Utah,1,Personal income (millions of dollars),278.2,251.6,190.8,157.4,154.6,163.9,205.5,243.8,236.5,238.4,249.5,267,330.8,527.7,730.1,664,686.9,715.4,760.8,840.2,869.3,968.1,1129.7,1199.6,1232.0,1230.0,1360.6,1484.5,1610.3,1666.9,1787.3,1909.8,2046.9,2228.1,2315.1,2436.9,2583.2,2751.3,2903.5,3111.6,3406.9,3791.4,4243.1,4741.4,5282.9,5910.4,6590.5,7463.6,8440.5,9711.7,10972.4,12319.3,13892.7,15066.9,16135.2,17820.4,19069.9,20041.9,20994.6,22330.0,23967.4,25984.9,27864.0,30125.5,32491.3,35156.8,38308.3,41738.9,45125.2,48266.4,50851.4,54465.5,56933.2,58604.8,60748.7,64803.4,70861.6,79063.0,86046.0,90161.8,86695.6,89242.4,96245.3,103120.6,106427.3,113140.9,121954.1,128900.6,136996.8,148240.6,156896.3
133,49000,Utah,2,Population (persons) 1/,508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000.0,706000.0,724000.0,739000.0,750000.0,783000.0,809000.0,826000.0,845000.0,870000.0,900000.0,936000.0,958000.0,974000.0,978000.0,994000.0,1009000.0,1019000.0,1029000.0,1047000.0,1065672.0,1100733.0,1134601.0,1168784.0,1198793.0,1233935.0,1272365.0,1316421.0,1364235.0,1416094.0,1472595.0,1515472.0,1558314.0,1594943.0,1622342.0,1642910.0,1662833.0,1678120.0,1689372.0,1705865.0,1731223.0,1779780.0,1836799.0,1898404.0,1960446.0,2014177.0,2067976.0,2119784.0,2165960.0,2203482.0,2244502.0,2283715.0,2324815.0,2360137.0,2401580.0,2457719.0,2525507.0,2597746.0,2663029.0,2723421.0,2775332.0,2814384.0,2853375.0,2897640.0,2936879.0,2981835.0,3041868.0,3101042.0,3153550.0,3205958.0
134,49000,Utah,3,Per capita personal income (dollars) 2/,548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391.0,1600.0,1657.0,1667.0,1640.0,1738.0,1835.0,1950.0,1973.0,2054.0,2122.0,2187.0,2326.0,2377.0,2492.0,2599.0,2727.0,2849.0,3024.0,3254.0,3558.0,3855.0,4179.0,4520.0,4930.0,5341.0,5866.0,6412.0,7119.0,7748.0,8366.0,9167.0,9669.0,10116.0,10984.0,11607.0,12053.0,12511.0,13218.0,14050.0,15010.0,15656.0,16401.0,17115.0,17933.0,19019.0,20183.0,21288.0,22284.0,23078.0,24266.0,24930.0,25208.0,25739.0,26984.0,28832.0,31306.0,33123.0,33857.0,31833.0,32156.0,34198.0,36140.0,36729.0,38524.0,40899.0,42375.0,44178.0,47008.0,48939.0
135,50000,Vermont,1,Personal income (millions of dollars),226.3,206,169.2,129.9,120.4,136.2,148,167.7,172.7,162.9,176,188.4,226.3,270,307.7,303.2,329.9,374.8,400.6,437.9,423.1,450.6,515.6,528.7,554.3,562.1,584.9,639.7,663.1,676.3,727.1,768.3,800.8,840.5,871.3,933.7,1022.2,1159.8,1256.1,1382.4,1515.4,1663.9,1802.3,1989.1,2183.9,2364.0,2591.8,2876.0,3120.1,3573.4,4015.1,4505.3,5069.1,5502.3,5907.7,6496.3,7041.0,7574.2,8217.5,8976.8,9917.1,10298.0,10499.4,11241.7,11680.9,12247.1,12890.2,13585.6,14333.1,15410.7,16394.2,17745.6,18821.9,19226.8,19983.7,21147.3,21726.8,23108.8,24319.7,25530.4,25164.3,25939.1,27455.2,28395.7,28768.9,29886.8,30882.3,31445.0,32276.9,33422.7,34502.3
